location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,stringency_index,population
India,2020-05-08,39980,0,1301,0,NA,NA,81.94,1417173120
India,2020-05-09,39980,0,1301,0,NA,NA,81.94,1417173120
India,2020-05-10,62939,22959,2109,808,NA,NA,81.94,1417173120
India,2020-05-11,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-12,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-13,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-14,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-15,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-16,62939,0,2109,0,NA,NA,81.94,1417173120
India,2020-05-17,90927,27988,2872,763,NA,NA,81.94,1417173120
India,2020-05-18,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-19,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-20,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-21,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-22,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-23,90927,0,2872,0,NA,NA,81.94,1417173120
India,2020-05-24,131868,40941,3867,995,NA,NA,81.94,1417173120
India,2020-05-25,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-26,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-27,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-28,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-29,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-30,131868,0,3867,0,NA,NA,81.94,1417173120
India,2020-05-31,182143,50275,5164,1297,NA,NA,81.94,1417173120
India,2020-06-01,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-02,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-03,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-04,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-05,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-06,182143,0,5164,0,NA,NA,87.5,1417173120
India,2020-06-07,246628,64485,6929,1765,NA,NA,87.5,1417173120
India,2020-06-08,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-09,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-10,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-11,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-12,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-13,246628,0,6929,0,NA,NA,87.5,1417173120
India,2020-06-14,320922,74294,9195,2266,NA,NA,87.5,1417173120
India,2020-06-15,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-16,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-17,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-18,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-19,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-20,320922,0,9195,0,NA,NA,87.5,1417173120
India,2020-06-21,410461,89539,13254,4059,NA,NA,87.5,1417173120
India,2020-06-22,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-23,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-24,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-25,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-26,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-27,410461,0,13254,0,NA,NA,87.5,1417173120
India,2020-06-28,528859,118398,16095,2841,NA,NA,87.5,1417173120
India,2020-06-29,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-06-30,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-07-01,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-07-02,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-07-03,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-07-04,528859,0,16095,0,NA,NA,87.5,1417173120
India,2020-07-05,673165,144306,19268,3173,NA,NA,87.5,1417173120
India,2020-07-06,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-07,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-08,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-09,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-10,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-11,673165,0,19268,0,NA,NA,87.5,1417173120
India,2020-07-12,849553,176388,22674,3406,NA,NA,87.5,1417173120
India,2020-07-13,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-14,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-15,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-16,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-17,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-18,849553,0,22674,0,NA,NA,87.5,1417173120
India,2020-07-19,1077618,228065,26816,4142,NA,NA,87.5,1417173120
India,2020-07-20,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-21,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-22,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-23,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-24,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-25,1077618,0,26816,0,NA,NA,87.5,1417173120
India,2020-07-26,1385522,307904,32063,5247,NA,NA,87.5,1417173120
India,2020-07-27,1385522,0,32063,0,NA,NA,87.5,1417173120
India,2020-07-28,1385522,0,32063,0,NA,NA,87.5,1417173120
India,2020-07-29,1385522,0,32063,0,NA,NA,87.5,1417173120
India,2020-07-30,1385522,0,32063,0,NA,NA,87.5,1417173120
India,2020-07-31,1385522,0,32063,0,NA,NA,87.5,1417173120
India,2020-08-01,1385522,0,32063,0,NA,NA,85.65,1417173120
India,2020-08-02,1750723,365201,37364,5301,NA,NA,85.65,1417173120
India,2020-08-03,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-04,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-05,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-06,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-07,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-08,1750723,0,37364,0,NA,NA,85.65,1417173120
India,2020-08-09,2153010,402287,43379,6015,NA,NA,85.65,1417173120
India,2020-08-10,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-11,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-12,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-13,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-14,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-15,2153010,0,43379,0,NA,NA,85.65,1417173120
India,2020-08-16,2589682,436672,49980,6601,NA,NA,85.65,1417173120
India,2020-08-17,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-18,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-19,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-20,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-21,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-22,2589682,0,49980,0,NA,NA,85.65,1417173120
India,2020-08-23,3044940,455258,56706,6726,NA,NA,85.65,1417173120
India,2020-08-24,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-25,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-26,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-27,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-28,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-29,3044940,0,56706,0,NA,NA,85.65,1417173120
India,2020-08-30,3542733,497793,63498,6792,NA,NA,85.65,1417173120
India,2020-08-31,3542733,0,63498,0,NA,NA,85.65,1417173120
India,2020-09-01,3542733,0,63498,0,NA,NA,81.94,1417173120
India,2020-09-02,3542733,0,63498,0,NA,NA,81.94,1417173120
India,2020-09-03,3542733,0,63498,0,NA,NA,81.94,1417173120
India,2020-09-04,3542733,0,63498,0,NA,NA,81.94,1417173120
India,2020-09-05,3542733,0,63498,0,NA,NA,81.94,1417173120
India,2020-09-06,4113811,571078,70626,7128,NA,NA,81.94,1417173120
India,2020-09-07,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-08,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-09,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-10,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-11,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-12,4113811,0,70626,0,NA,NA,76.39,1417173120
India,2020-09-13,4754356,640545,78586,7960,NA,NA,76.39,1417173120
India,2020-09-14,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-15,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-16,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-17,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-18,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-19,4754356,0,78586,0,NA,NA,76.39,1417173120
India,2020-09-20,5400619,646263,86752,8166,NA,NA,76.39,1417173120
India,2020-09-21,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-22,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-23,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-24,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-25,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-26,5400619,0,86752,0,NA,NA,70.83,1417173120
India,2020-09-27,5992532,591913,94503,7751,NA,NA,70.83,1417173120
India,2020-09-28,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-09-29,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-09-30,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-10-01,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-10-02,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-10-03,5992532,0,94503,0,NA,NA,70.83,1417173120
India,2020-10-04,6549373,556841,101782,7279,NA,NA,70.83,1417173120
India,2020-10-05,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-06,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-07,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-08,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-09,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-10,6549373,0,101782,0,NA,NA,70.83,1417173120
India,2020-10-11,7053806,504433,108334,6552,NA,NA,70.83,1417173120
India,2020-10-12,7053806,0,108334,0,NA,NA,70.83,1417173120
India,2020-10-13,7053806,0,108334,0,NA,NA,70.83,1417173120
India,2020-10-14,7053806,0,108334,0,NA,NA,70.83,1417173120
India,2020-10-15,7053806,0,108334,0,NA,NA,61.57,1417173120
India,2020-10-16,7053806,0,108334,0,NA,NA,61.57,1417173120
India,2020-10-17,7053806,0,108334,0,NA,NA,61.57,1417173120
India,2020-10-18,7494551,440745,114031,5697,NA,NA,61.57,1417173120
India,2020-10-19,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-20,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-21,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-22,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-23,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-24,7494551,0,114031,0,NA,NA,61.57,1417173120
India,2020-10-25,7864811,370260,118534,4503,NA,NA,61.57,1417173120
India,2020-10-26,7864811,0,118534,0,NA,NA,61.57,1417173120
India,2020-10-27,7864811,0,118534,0,NA,NA,58.8,1417173120
India,2020-10-28,7864811,0,118534,0,NA,NA,58.8,1417173120
India,2020-10-29,7864811,0,118534,0,NA,NA,58.8,1417173120
India,2020-10-30,7864811,0,118534,0,NA,NA,58.8,1417173120
India,2020-10-31,7864811,0,118534,0,NA,NA,58.8,1417173120
India,2020-11-01,8184082,319271,122111,3577,NA,NA,58.8,1417173120
India,2020-11-02,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-03,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-04,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-05,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-06,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-07,8184082,0,122111,0,NA,NA,58.8,1417173120
India,2020-11-08,8507754,323672,126121,4010,NA,NA,58.8,1417173120
India,2020-11-09,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-10,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-11,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-12,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-13,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-14,8507754,0,126121,0,NA,NA,58.8,1417173120
India,2020-11-15,8814579,306825,129635,3514,NA,NA,58.8,1417173120
India,2020-11-16,8814579,0,129635,0,NA,NA,58.8,1417173120
India,2020-11-17,8814579,0,129635,0,NA,NA,58.8,1417173120
India,2020-11-18,8814579,0,129635,0,NA,NA,58.8,1417173120
India,2020-11-19,8814579,0,129635,0,NA,NA,58.8,1417173120
India,2020-11-20,8814579,0,129635,0,NA,NA,58.8,1417173120
India,2020-11-21,8814579,0,129635,0,NA,NA,66.2,1417173120
India,2020-11-22,9095806,281227,133227,3592,NA,NA,66.2,1417173120
India,2020-11-23,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-24,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-25,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-26,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-27,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-28,9095806,0,133227,0,NA,NA,66.2,1417173120
India,2020-11-29,9392919,297113,136696,3469,NA,NA,66.2,1417173120
India,2020-11-30,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-01,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-02,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-03,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-04,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-05,9392919,0,136696,0,NA,NA,66.2,1417173120
India,2020-12-06,9644222,251303,140182,3486,NA,NA,66.2,1417173120
India,2020-12-07,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-08,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-09,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-10,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-11,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-12,9644222,0,140182,0,NA,NA,66.2,1417173120
India,2020-12-13,9857029,212807,143019,2837,NA,NA,66.2,1417173120
India,2020-12-14,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-15,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-16,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-17,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-18,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-19,9857029,0,143019,0,NA,NA,66.2,1417173120
India,2020-12-20,10031223,174194,145477,2458,NA,NA,66.2,1417173120
India,2020-12-21,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-22,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-23,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-24,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-25,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-26,10031223,0,145477,0,NA,NA,66.2,1417173120
India,2020-12-27,10187850,156627,147622,2145,NA,NA,66.2,1417173120
India,2020-12-28,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2020-12-29,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2020-12-30,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2020-12-31,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2021-01-01,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2021-01-02,10187850,0,147622,0,NA,NA,66.2,1417173120
India,2021-01-03,10323965,136115,149435,1813,NA,NA,66.2,1417173120
India,2021-01-04,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-05,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-06,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-07,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-08,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-09,10323965,0,149435,0,NA,NA,66.2,1417173120
India,2021-01-10,10450284,126319,150999,1564,NA,NA,66.2,1417173120
India,2021-01-11,10450284,0,150999,0,NA,NA,66.2,1417173120
India,2021-01-12,10450284,0,150999,0,NA,NA,66.2,1417173120
India,2021-01-13,10450284,0,150999,0,NA,NA,66.2,1417173120
India,2021-01-14,10450284,0,150999,0,NA,NA,66.2,1417173120
India,2021-01-15,10450284,0,150999,0,0,0,66.2,1417173120
India,2021-01-16,10450284,0,150999,0,191181,191181,66.2,1417173120
India,2021-01-17,10557985,107701,152274,1275,224301,224301,66.2,1417173120
India,2021-01-18,10557985,0,152274,0,454049,454049,66.2,1417173120
India,2021-01-19,10557985,0,152274,0,674835,674835,66.2,1417173120
India,2021-01-20,10557985,0,152274,0,806484,806484,66.2,1417173120
India,2021-01-21,10557985,0,152274,0,1043534,1043534,66.2,1417173120
India,2021-01-22,10557985,0,152274,0,1390592,1390592,66.2,1417173120
India,2021-01-23,10557985,0,152274,0,1582201,1582201,66.2,1417173120
India,2021-01-24,10654533,96548,153339,1065,1615504,1615504,66.2,1417173120
India,2021-01-25,10654533,0,153339,0,2023809,2023809,66.2,1417173120
India,2021-01-26,10654533,0,153339,0,2029480,2029480,67.13,1417173120
India,2021-01-27,10654533,0,153339,0,2355979,2355979,61.57,1417173120
India,2021-01-28,10654533,0,153339,0,2928053,2928053,61.57,1417173120
India,2021-01-29,10654533,0,153339,0,3500027,3500027,61.57,1417173120
India,2021-01-30,10654533,0,153339,0,3744334,3744334,61.57,1417173120
India,2021-01-31,10746183,91650,154274,935,3758843,3758843,61.57,1417173120
India,2021-02-01,10746183,0,154274,0,3950156,3950156,61.57,1417173120
India,2021-02-02,10746183,0,154274,0,4138918,4138918,61.57,1417173120
India,2021-02-03,10746183,0,154274,0,4449552,4449552,61.57,1417173120
India,2021-02-04,10746183,0,154274,0,4959445,4959445,61.57,1417173120
India,2021-02-05,10746183,0,154274,0,5416849,5416849,61.57,1417173120
India,2021-02-06,10746183,0,154274,0,5775322,5775322,61.57,1417173120
India,2021-02-07,10826363,80180,154996,722,5812362,5812362,61.57,1417173120
India,2021-02-08,10826363,0,154996,0,6259008,6259008,61.57,1417173120
India,2021-02-09,10826363,0,154996,0,6611561,6611561,61.57,1417173120
India,2021-02-10,10826363,0,154996,0,7017114,7017114,61.57,1417173120
India,2021-02-11,10826363,0,154996,0,7505010,7505010,61.57,1417173120
India,2021-02-12,10826363,0,154996,0,7967647,7967647,61.57,1417173120
India,2021-02-13,10826363,0,154996,0,8052454,8044786,61.57,1417173120
India,2021-02-14,10904940,78577,155642,646,NA,NA,61.57,1417173120
India,2021-02-15,10904940,0,155642,0,8516771,8418653,61.57,1417173120
India,2021-02-16,10904940,0,155642,0,8857341,8641002,61.57,1417173120
India,2021-02-17,10904940,0,155642,0,9186757,8844641,61.57,1417173120
India,2021-02-18,10904940,0,155642,0,9846523,9381591,61.57,1417173120
India,2021-02-19,10904940,0,155642,0,10449942,9693000,61.57,1417173120
India,2021-02-20,10904940,0,155642,0,10838323,9964383,61.57,1417173120
India,2021-02-21,10991651,86711,156302,660,11085173,10124531,61.57,1417173120
India,2021-02-22,10991651,0,156302,0,11424094,10308552,61.57,1417173120
India,2021-02-23,10991651,0,156302,0,11907392,10585757,61.57,1417173120
India,2021-02-24,10991651,0,156302,0,12366633,10884879,63.43,1417173120
India,2021-02-25,10991651,0,156302,0,13067047,11206188,63.43,1417173120
India,2021-02-26,10991651,0,156302,0,13756940,11552857,63.43,1417173120
India,2021-02-27,10991651,0,156302,0,14242547,11788669,63.43,1417173120
India,2021-02-28,11096731,105080,157051,749,14301266,11845075,63.43,1417173120
India,2021-03-01,11096731,0,157051,0,14854136,12256337,63.43,1417173120
India,2021-03-02,11096731,0,157051,0,15620749,12906771,63.43,1417173120
India,2021-03-03,11096731,0,157051,0,16616048,13739121,63.43,1417173120
India,2021-03-04,11096731,0,157051,0,18005503,14796835,63.43,1417173120
India,2021-03-05,11096731,0,157051,0,19497704,15996683,63.43,1417173120
India,2021-03-06,11096731,0,157051,0,20922344,17168303,63.43,1417173120
India,2021-03-07,11210799,114068,157756,705,20989010,17227903,63.43,1417173120
India,2021-03-08,11210799,0,157756,0,23008733,18943283,63.43,1417173120
India,2021-03-09,11210799,0,157756,0,24367906,20004227,57.87,1417173120
India,2021-03-10,11210799,0,157756,0,25685011,21034481,57.87,1417173120
India,2021-03-11,11210799,0,157756,0,26164920,21435841,57.87,1417173120
India,2021-03-12,11210799,0,157756,0,28218457,23075504,57.87,1417173120
India,2021-03-13,11210799,0,157756,0,29738409,24307635,57.87,1417173120
India,2021-03-14,11359048,148249,158607,851,29908038,24452385,57.87,1417173120
India,2021-03-15,11359048,0,158607,0,32947432,27079484,57.87,1417173120
India,2021-03-16,11359048,0,158607,0,35064536,28862037,57.87,1417173120
India,2021-03-17,11359048,0,158607,0,37143255,30600787,57.87,1417173120
India,2021-03-18,11359048,0,158607,0,39339817,32426230,57.87,1417173120
India,2021-03-19,11359048,0,158607,0,42063392,34842030,57.87,1417173120
India,2021-03-20,11359048,0,158607,0,44603841,37125187,57.87,1417173120
India,2021-03-21,11599130,240082,159755,1148,45065998,37574302,57.87,1417173120
India,2021-03-22,11599130,0,159755,0,48494594,40631153,57.87,1417173120
India,2021-03-23,11599130,0,159755,0,50841286,42731952,57.87,1417173120
India,2021-03-24,11599130,0,159755,0,53145709,44846538,57.87,1417173120
India,2021-03-25,11599130,0,159755,0,55504440,47001472,57.87,1417173120
India,2021-03-26,11599130,0,159755,0,58109773,49426618,57.87,1417173120
India,2021-03-27,11599130,0,159755,0,60269782,51441436,57.87,1417173120
India,2021-03-28,11971624,372494,161552,1797,60530435,51660234,57.87,1417173120
India,2021-03-29,11971624,0,161552,0,61113354,52211398,57.87,1417173120
India,2021-03-30,11971624,0,161552,0,63054353,53989035,57.87,1417173120
India,2021-03-31,11971624,0,161552,0,65117896,55783201,57.87,1417173120
India,2021-04-01,11971624,0,161552,0,68789138,59148798,57.87,1417173120
India,2021-04-02,11971624,0,161552,0,73054295,63081589,57.87,1417173120
India,2021-04-03,11971624,0,161552,0,75979651,65739470,74.54,1417173120
India,2021-04-04,12485509,513885,164623,3071,79105163,68678838,74.54,1417173120
India,2021-04-05,12485509,0,164623,0,83110926,72277309,69.91,1417173120
India,2021-04-06,12485509,0,164623,0,87077474,75937015,69.91,1417173120
India,2021-04-07,12485509,0,164623,0,90198673,78763027,69.91,1417173120
India,2021-04-08,12485509,0,164623,0,94334262,82456522,69.91,1417173120
India,2021-04-09,12485509,0,164623,0,98075160,85763852,69.91,1417173120
India,2021-04-10,12485509,0,164623,0,101595147,88885961,69.91,1417173120
India,2021-04-11,13358805,873296,169275,4652,104528565,91587400,69.91,1417173120
India,2021-04-12,13358805,0,169275,0,108533085,95043039,69.91,1417173120
India,2021-04-13,13358805,0,169275,0,111179578,97301914,69.91,1417173120
India,2021-04-14,13358805,0,169275,0,114493238,100179199,69.91,1417173120
India,2021-04-15,13358805,0,169275,0,117223509,102349255,69.91,1417173120
India,2021-04-16,13358805,0,169275,0,119937641,104408484,69.91,1417173120
India,2021-04-17,13358805,0,169275,0,122622590,106431076,69.91,1417173120
India,2021-04-18,14788109,1429304,177150,7875,123852566,107371770,69.91,1417173120
India,2021-04-19,14788109,0,177150,0,127129113,109659181,73.61,1417173120
India,2021-04-20,14788109,0,177150,0,NA,NA,73.61,1417173120
India,2021-04-21,14788109,0,177150,0,129646105,111673361,73.61,1417173120
India,2021-04-22,14788109,0,177150,0,132754608,113584269,73.61,1417173120
India,2021-04-23,14788109,0,177150,0,NA,NA,73.61,1417173120
India,2021-04-24,14788109,0,177150,0,NA,NA,73.61,1417173120
India,2021-04-25,16960172,2172063,192311,15161,139185173,117795008,73.61,1417173120
India,2021-04-26,16960172,0,192311,0,142524947,119886252,73.61,1417173120
India,2021-04-27,16960172,0,192311,0,144879233,121263287,73.61,1417173120
India,2021-04-28,16960172,0,192311,0,147053392,122538179,73.61,1417173120
India,2021-04-29,16960172,0,192311,0,149268772,123811908,73.61,1417173120
India,2021-04-30,16960172,0,192311,0,151998107,125376952,73.61,1417173120
India,2021-05-01,16960172,0,192311,0,153626325,126328970,73.61,1417173120
India,2021-05-02,19557457,2597285,215542,23231,154211511,126704151,73.61,1417173120
India,2021-05-03,19557457,0,215542,0,156082136,127696675,73.61,1417173120
India,2021-05-04,19557457,0,215542,0,157750752,128627919,73.61,1417173120
India,2021-05-05,19557457,0,215542,0,159931238,129730641,73.61,1417173120
India,2021-05-06,19557457,0,215542,0,162603603,131058890,73.61,1417173120
India,2021-05-07,19557457,0,215542,0,165190000,132294827,73.61,1417173120
India,2021-05-08,19557457,0,215542,0,167493857,133366482,73.61,1417173120
India,2021-05-09,22296414,2738957,242362,26820,168304868,133854676,73.61,1417173120
India,2021-05-10,22296414,0,242362,0,171098918,135192013,81.94,1417173120
